theta_rad,min_Ak,Q5_abs_sqrt
0.0,-0.14412280563536894,0.32157179813418924
0.1,-0.22139387169433666,0.32422496713579657
0.3,-0.3386745813562566,0.31024785733093824
0.3141592653589793,-0.34499702392791476,0.30887046066244733
0.6283185307179586,-0.41421356237309515,0.2943725152285942
1.0471975511965976,-0.29194837604250234,0.32071940762298384
