T_over_Tc,pair_flux,phase_stiffness,dissipative_constraint,vortex_constraint,transport_index,resistance_proxy
0.41029227557411274,0.9097356993736951,0.8316602486042164,0.020000364013415123,0.06707771727408017,8.67868398491333,0.014198601428016908
0.4130480167014614,0.9091294363256784,0.8293913358989893,0.02000038997561895,0.06756348809995816,8.60130870606919,0.014324498961750217
0.41580375782881007,0.9085231732776617,0.8271072349754403,0.020000417789501023,0.06807780533558089,8.521901021920842,0.014456046123705048
0.41855949895615874,0.907916910229645,0.8248079458335693,0.020000447587126748,0.06862197929635243,8.440448576745569,0.014593514733059502
0.4213152400835073,0.9073106471816283,0.8224934684733767,0.020000479509980688,0.06919735406992501,8.356944970176395,0.014737185921332432
0.42407098121085596,0.9067043841336117,0.8201638028948619,0.02000051370963835,0.0698053064963348,8.271390151258087,0.014887350128825352
0.4268267223382046,0.906098121085595,0.8178189490980252,0.020000550348485874,0.0704472449794483,8.183790786757113,0.015044307072845072
0.4295824634655533,0.9054918580375783,0.8154589070828666,0.02000058960049108,0.0711246081228335,8.094160597680622,0.015208365685818811
0.43233820459290195,0.9048855949895616,0.8130836768493861,0.02000063165202948,0.07183886318346497,8.002520657945928,0.015379844021410499
0.4350939457202505,0.9042793319415449,0.8106932583975837,0.020000676702769216,0.07259150433701934,7.908899649244389,0.015559069126754227
0.4378496868475992,0.9036730688935282,0.8082876517274593,0.020000724966619112,0.07338405074891854,7.813334066371359,0.015746376878938522
0.44060542797494784,0.9030668058455115,0.805866856839013,0.020000776672744323,0.07421804444573188,7.715868367652971,0.01594211178390393
0.4433611691022965,0.9024605427974948,0.8034308737322449,0.02000083206665446,0.07509504798206054,7.616555065593455,0.016146626735957695
0.44611691022964517,0.9018542797494781,0.8009797024071548,0.020000891411369265,0.07601664189859307,7.515454753492767,0.016360282736162707
0.4488726513569937,0.9012480167014614,0.7985133428637428,0.020000954988667483,0.07698442196764521,7.412636064537714,0.016583448567925294
0.4516283924843424,0.9006417536534447,0.7960317951020088,0.020001023100424755,0.07799999622317766,7.308175560741417,0.01681650042818738
0.45438413361169105,0.900035490605428,0.7935350591219529,0.020001096070046954,0.07906498177302186,7.202157550081564,0.01705982151272406
0.4571398747390397,0.8994292275574113,0.791023134923575,0.020001174244005732,0.0801810013918384,7.0946738312491355,0.017313801554158674
0.4598956158663884,0.8988229645093946,0.7884960225068753,0.020001257993483606,0.08134967989417938,6.985823366544551,0.017578836311433057
0.46265135699373694,0.8982167014613779,0.7859537218718537,0.020001347716136333,0.08257264028792968,6.87571188462138,0.017855327009613165
0.4654070981210856,0.8976104384133612,0.7833962330185102,0.020001443837981015,0.0838514997093551,6.764451415951658,0.018143679729067864
0.46816283924843427,0.8970041753653445,0.7808235559468447,0.02000154681541883,0.08518786514198928,6.652159765041365,0.01844430474323296
0.47091858037578294,0.8963979123173278,0.7782356906568573,0.020001657137402044,0.0865833289226439,6.53895992452961,0.01875761580436326
0.4736743215031316,0.895791649269311,0.7756326371485479,0.020001775327755555,0.08803946403891984,6.424979437331219,0.01908402937688169
0.47643006263048016,0.8951853862212944,0.7730143954219167,0.02000190194766401,0.08955781922373474,6.310349713900903,0.019423963818157287
0.4791858037578288,0.8945791231732777,0.7703809654769636,0.02000203759833631,0.09113991385355465,6.195205312483309,0.019777838506781914
0.4819415448851775,0.893972860125261,0.7677323473136884,0.020002182923860124,0.09278723265822156,6.079683190845007,0.02014607291866846
0.48469728601252615,0.8933665970772442,0.7650685409320914,0.02000233861425998,0.09450122025150341,5.963921938444612,0.020529085651561283
0.4874530271398748,0.8927603340292275,0.7623895463321725,0.020002505408773477,0.09628327549274626,5.848060998274524,0.020927293398830104
0.49020876826722337,0.8921540709812108,0.7596953635139316,0.020002684099361085,0.09813474569128039,5.732239887695446,0.021341109873712506
0.49296450939457204,0.8915478079331941,0.7569859924773689,0.02000287553446633,0.10005692066651499,5.6165974274831525,0.021770944685474778
0.4957202505219207,0.8909415448851774,0.7542614332224842,0.02000308062304407,0.10205102667794078,5.501270988021295,0.022217202169275762
0.49847599164926937,0.8903352818371607,0.7515216857492775,0.020003300338876095,0.10411822024054473,5.386395761115555,0.022680280171841427
0.501231732776618,0.889729018789144,0.748766750057749,0.020003535725194452,0.10625958184241438,5.272104065289276,0.023160568795387904
0.5039874739039666,0.8891227557411273,0.7459966261478985,0.020003787899634518,0.1084761095825636,5.15852469166912,0.02365844910256513
0.5067432150313153,0.8885164926931106,0.7432113140197262,0.020004058059541283,0.11076871274824594,5.045782296704858,0.024174291785530735
0.5094989561586639,0.8879102296450939,0.7404108136732319,0.020004347487654006,0.11313820535221553,4.933996847016234,0.024708455802601312
0.5122546972860126,0.8873039665970772,0.7375951251084156,0.02000465755819632,0.115585299651556,4.823283120648861,0.02526128698626463
0.5150104384133612,0.8866977035490605,0.7347642483252774,0.020004989743400575,0.11811059967080274,4.713750267978268,0.02583311662666725
0.5177661795407098,0.8860914405010438,0.7319181833238175,0.02000534562049747,0.12071459475313273,4.605501434452779,0.026424260035016755
0.5205219206680585,0.8854851774530271,0.7290569301040355,0.020005726879204107,0.12339765316438105,4.498633446337344,0.02703501509165264
0.5232776617954071,0.8848789144050104,0.7261804886659315,0.020006135329746023,0.12616001577554734,4.393236559634573,0.027665660783841247
0.5260334029227558,0.8842726513569937,0.7232888590095057,0.02000657291145123,0.12900178985028496,4.2893942714354525,0.028316455738638197
0.5287891440501045,0.883666388308977,0.7203820411347579,0.02000704170195712,0.13192294296459417,4.187183192107868,0.02898763675642868
0.5315448851774531,0.8830601252609603,0.7174600350416882,0.020007543927073834,0.13492329708657663,4.086672975978123,0.029679417351004055
0.5343006263048018,0.8824538622129436,0.7145228407302966,0.02000808197135097,0.1380025228446345,3.9879263075089164,0.030391986302256164
0.5370563674321504,0.8818475991649269,0.7115704582005831,0.020008658389397735,0.14116013401290856,3.890998939432112,0.03112550622776703
