T_over_Tc,pair_flux,phase_stiffness,dissipative_constraint,vortex_constraint,transport_index,resistance_proxy,regime
0.14022964509394573,0.9691494780793319,0.980335646636826,0.020000000425549228,0.06000059530374192,11.861232386979804,0.010428631446840862,deep_coherent
0.5260334029227558,0.8842726513569937,0.7232888590095057,0.02000657291145123,0.12900178985028496,4.2893942714354525,0.028316455738638197,vortex_limited
0.9393945720250523,0.7933331941544886,0.11753783804986884,0.18576461520007181,0.10576634290446119,0.3197420092166341,0.2810618232808145,critical_loss
1.242526096033403,0.14367395208450673,0.0,0.9378640811707326,0.06000700179005266,0.0,1.0,normal_dissipative
