radius_over_M,J_over_Jcrit,redshift_proxy,entropy_correction_proxy
2.0484012539184953,1.0140723633247763,6.505477962710814,0.008034247479991296
2.0702821316614424,0.9950434137692803,5.427405923457702,0.007910469310931137
2.0921630094043886,0.9767081941689036,4.764523089681574,0.007789324362512866
2.1140438871473357,0.9590094154090434,4.305474224898387,0.007670742966855565
2.1359247648902824,0.9418912880301554,3.9640915907962295,0.007554657647988709
2.157805642633229,0.9252997158640341,3.6978126017073962,0.007441003040504504
2.1796865203761757,0.9091825099357771,3.482886082555873,0.0073297158118408165
2.2015673981191224,0.8934896163503319,3.3048811631180954,0.007220734587994705
2.223448275862069,0.8781733515746613,3.1544599036840864,0.007113999882480219
2.2453291536050157,0.8631886383529833,3.0252789629182284,0.007009454028356555
2.267210031347963,0.8484932354654928,2.9128592386446788,0.006907041113164109
2.289090909090909,0.8340479546680546,2.813936565331687,0.006806706916616692
2.310971786833856,0.8198168584342695,2.7260688936457966,0.00670839885090769
2.3328526645768024,0.805767432559666,2.64738824729712,0.006612065903497248
2.3547335423197495,0.7918707282728935,2.576438363558494,0.006517658582255603
2.376614420062696,0.7781014692182354,2.5120651100300178,0.006425128862845629
2.398495297805643,0.7644381195101773,2.4533405386565237,0.006334430138234582
2.4203761755485895,0.7508629099929975,2.3995090226106375,0.006245517170231826
2.442257053291536,0.7373618208416362,2.3499482708203625,0.006158346042955286
2.464137931034483,0.7239245196872681,2.304140597493205,0.006072874118135171
2.4860188087774295,0.7105442555132355,2.261651405381334,0.005989059992168756
2.5078996865203766,0.6972177096148342,2.222112836600643,0.005906863454844939
2.529780564263323,0.6839448059209281,2.185211186360275,0.005826245449661853
2.55166144200627,0.6707284839088827,2.150677097714562,0.005747168035665078
2.573542319749216,0.657574438181722,2.118277839586749,0.005669594350738053
2.5954231974921633,0.6444908294956879,2.0878111647413964,0.005593488576279831
2.61730407523511,0.631487972609635,2.0591003796196,0.005518815903209025
2.6391849529780567,0.618578006761292,2.031990353438927,0.005445542499235808
2.6610658307210033,0.6057745548509149,2.0063442623183545,0.005373635477347019
2.68294670846395,0.5930923775266486,1.9820409137522246,0.005303062865452245
2.7048275862068967,0.580547028319624,1.95897253312,0.005233793577141336
2.7267084639498433,0.5681545157769401,1.9370429208900801,0.005165797383506463
2.7485893416927905,0.5559309781981769,1.9161659093864514,0.005099044885983991
2.7704702194357367,0.5438923761110128,1.8962640632761874,0.005033507490173831
2.792351097178684,0.5320542070421582,1.8772675796054135,0.004969157380595882
2.81423197492163,0.5204312464721759,1.8591133521930439,0.004905967496345212
2.836112852664577,0.5090373181294617,1.841744172158789,0.004843911507609376
2.857993730407524,0.4978850960034211,1.8251080418066887,0.0047829637930131294
2.8798746081504705,0.4869859396633189,1.8091575833699542,0.0047230994177573345
2.901755485893417,0.47634976368047444,1.7938495275168966,0.004664294112520409
2.923636363636364,0.46598494118889433,1.7791442692228925,0.004606524253092196
2.9455172413793105,0.4558982409025541,1.7650054807823772,0.004549766840711447
2.967398119122257,0.44609479625318393,1.7513997734836706,0.00449399948307943
2.9892789968652043,0.43657810473439285,1.7382964008870772,0.004439200376023419
3.0111598746081505,0.4273500550468314,1.7256669978016,0.004385348285785021
3.0330407523510976,0.41841097924197956,1.71348535000108,0.004332422531909307
3.0549216300940443,0.4097597267628637,1.7017271904981655,0.004280402970711902
3.076802507836991,0.4013937570789958,1.6903700188367754,0.0042292699793020465
3.0986833855799376,0.39330924750766766,1.6793929403965655,0.004179004440140718
3.1205642633228843,0.3855012127991591,1.6687765231465912,0.004129587726113681
3.142445141065831,0.37796363313202025,1.6585026696563925,0.004081001686100282
3.1643260188087776,0.3706895873069976,1.6485545024840187,0.004033228631019567
3.1862068965517243,0.3636713881337472,1.6389162613226786,0.003986251320336061
3.208087774294671,0.3569007172616341,1.6295732105092307,0.003940052949008361
3.2299686520376176,0.3503687570026581,1.6205115556855207,0.003894617134864265
3.2518495297805647,0.3440663170189282,1.61171836856328,0.003849927906386966
3.2737304075235114,0.3379839540875316,1.6031815188795264,0.0038059696908973695
3.295611285266458,0.33211208350131466,1.5948896127459438,0.0037627273031182375
3.3174921630094047,0.32644108100519653,1.586831936695694,0.003720185934106459
3.3393730407523514,0.3209613744955938,1.5789984068171137,0.0036783311405402513
3.361253918495298,0.3156635250181438,1.5713795224379163,0.003637148834348672
3.3831347962382448,0.3105382968804076,1.5639663238876524,0.0035966252726712736
3.4050156739811914,0.3055767169473083,1.5567503539217584,0.0035567470481362488
3.426896551724138,0.3007701234048385,1.5497236224388207,0.003517501079445869
3.4487774294670848,0.29611020446051783,1.5428785741647275,0.0034788746022584253
3.4706583072100314,0.2915890275968674,1.5362080590140725,0.0034408551603563402
3.4925391849529785,0.28719906010757396,1.5297053048712759,0.003403430597090484
3.514420062695925,0.2829331817266711,1.523363892562005,0.003366589047091158
3.536300940438872,0.2787846902113963,1.5171777328101776,0.003330318928236484
3.5581818181818186,0.27474730076231096,1.5111410449975582,0.0032946089338694307
3.5800626959247652,0.27081514016314356,1.5052483375621157,0.0032594480252548866
3.601943573667712,0.26698273650116244,1.4994943898882216,0.0032248254242686278
3.6238244514106586,0.2632450052903519,1.493874235556739,0.0031907306063102877
3.6457053291536052,0.25959723276779595,1.4883831468363091,0.003157153293432739
3.667586206896552,0.25603505707189744,1.4830166203089195,0.0031240834476805607
3.6894670846394986,0.25255444794254395,1.4777703635333082,0.003091511264630593
3.7113479623824457,0.24915168551092445,1.4726402826590745,0.0030594271671277678
3.7332288401253924,0.24582333867293688,1.4676224709126906,0.0030278217992097097
3.755109717868339,0.24256624346713326,1.4627131978840306,0.00299668602021381
