baryon,history,residual
2.7453782663875124e-08,4.456034629313301e-05,-0.016130002762304013
0.03654049987790052,0.24710112718864102,0.07711946523117996
0.0012742416592919016,0.014419595779968628,-0.04698617399202437
0.1023039499277704,1.133580284415236,0.4804673604426272
4.564918066409549e-06,0.0010435424530649323,-0.035970664983065226
0.005648356419781046,0.08535695313652591,-0.03063954508529238
0.6436512232097215,0.7262921275390871,0.25631083476902594
7.979740333663616e-07,2.628521939895293e-05,-0.019644584283784856
0.11817928215732242,1.034916763879346,0.4153393441671075
0.0006229682060533489,0.0014924801031858767,-0.05176063821119072
3.374681774768674e-05,0.0019895207071005676,-0.10819730253735402
0.0001378074534735055,0.637259353601048,0.20197853650793868
1.9590062832925455e-07,0.0006325043561694302,-0.046001107727649176
0.0977127233269346,0.009472056233456299,-0.14515743548472193
1.235523186314123e-06,0.0001302392484304643,-0.07943638184400693
1.0273443768794758e-12,2.529886559191997e-07,-0.00875257389322855
1.8215691253181393e-07,0.00010195512606842088,-0.058753799513045386
8.538862487015416e-08,0.0040406578568720625,-0.017801124604059124
0.42105448203593626,0.09223692901508926,-0.19309201850518992
2.968861913822053e-09,0.06491538995676208,0.009824474438608989
0.0007992593594742226,0.6424351274832941,0.1846171401683686
0.005646959841469637,0.39313564014491814,0.18674783245702192
2.999038476750532e-05,0.2812416006678296,0.17979849895761718
0.03499347807262836,0.01268858836417395,-0.13115063334343213
7.774657618588516e-11,3.5393100000587907e-07,-0.025401504902710065
0.28150744519711823,0.46661360566842897,0.028485717810294187
4.30971941081867e-07,0.00037137410212190994,-0.025690581215303987
3.257189953783551e-18,0.003453217146717877,-0.0022978244520269414
2.199040936421353e-05,0.03576210722230853,-0.04657178872606775
0.16977474697051162,0.08892486865465701,-0.16226630890743707
0.05731388317605936,0.22241042384178294,-0.06712412614095314
2.76223501020217e-09,0.09831861335408523,0.021432492136406852
2.509238246325748e-12,0.03935779787351256,0.004443409229041611
8.642536030229128e-05,0.00017775194269556294,-0.03965264962744063
9.511231323163712e-14,1.4292504324245846e-07,-0.008479653615002013
2.072816817485142e-12,4.3357695851881633e-07,-0.007598581304521258
0.17865479168849716,0.23326897699660154,-0.10097644106710346
1.2896467422523406e-09,5.037733855805175e-07,-0.00844067314529715
9.021311396326576e-05,0.00038579629824620816,-0.07330190310459214
3.6004247965376444e-14,1.7276587064673242e-08,-0.00450825944215486
2.2400240233786212e-05,0.26022865007549184,0.16382958583493812
0.7964294891417141,0.780519706717072,0.2600724718739701
1.9340802100828574e-05,0.5641580570118266,0.1881325775823448
1.4149764584131803e-06,4.936818538909006e-05,-0.07966632928187799
5.240407409252929e-10,5.547875096767069e-05,-0.012564803030850296
4.045826845862747e-07,5.318721336924745e-05,-0.03874585198108165
0.00011523806760312764,0.09181134449640938,0.005947910775452245
7.397877726937727e-14,3.215980391639486e-08,-0.006359436286914137
0.01561190528629615,0.2323744666462489,-0.05335296446607185
1.910746958980189e-08,0.00029279849097736443,-0.028230212230059587
8.107808426460416e-05,0.287608162994626,0.17588129849181552
2.2526650632011746e-06,0.0005339490052737432,-0.07768227586790169
4.322057763272054e-10,1.0303628390007646e-05,-0.02394343288373201
2.2167618707549403e-05,0.35086393997006043,0.17413266792167678
0.008405436631488235,0.3070332013366864,0.12069367430506989
4.97775624441564e-06,0.00024023225829069645,-0.04667639510576382
9.313459837965832e-12,5.4333173609187955e-08,-0.004250812935732918
3.0062400107994213e-05,0.04527735764999162,-0.0200558924332295
2.57224337257396e-07,4.8718356402011084e-05,-0.0669136693851391
3.748591418819588e-05,0.15064458102565642,-0.012689428925297785
0.04532126859315071,0.06561978905741467,-0.16349064733259622
3.880586600815953e-05,0.045765224995170405,-0.0240541152628121
2.5859382141066755e-12,0.0001464613898615406,-0.00841950284488879
0.004149359104805828,0.7782082019310204,0.4214465702332136
0.2811803140186717,0.18549369009253946,-0.13263164345959877
0.252800276653117,0.6145413347408581,0.266177952894728
0.16149202379133362,0.018463734005037546,-0.16641635969021654
7.212515782810504e-07,0.08923944938907019,0.046106426956429025
0.3172614269858466,0.8591976796256349,0.34618021822641526
0.00019243424864407333,0.024060323498716323,-0.09193905984217476
2.2560753950362675e-06,0.015080869106155742,-0.009761978273003886
1.169365046706201,0.9993032150636998,0.3067920591240936
1.101847007920254e-10,1.1355305206188246e-06,-0.019362171452268435
0.0002859489228446326,0.0005391440469101394,-0.08786249465654147
1.5979121957879312e-05,0.0016020648815955184,-0.09778782314922825
0.3759040209479368,0.08592081665369757,-0.19584741746910395
0.17278559558303122,0.5880464208930778,0.26947233513769725
6.298652399607177e-11,0.060063302307021046,0.004527881423007585
1.4474957794986936e-07,0.15126338946074502,0.04232466124277593
0.3063912656146484,1.3289301372116218,0.6079558764040003
1.5978921033146365e-10,4.652815827599661e-06,-0.015788642194261925
0.0017373462184834831,0.829632401884023,0.2932698820386918
2.9949085308238614e-12,1.0940204421295857e-07,-0.018688344944317446
1.537863326237065e-05,0.15156672146811456,-0.005772943994821214
0.33500406364314356,0.07222207142063305,-0.19171844589437242
2.448189158746476e-11,0.028555070011168734,-0.005397272054507234
3.878824896759268e-06,9.669902228386318e-05,-0.0875834880952645
0.00019198403407916944,0.6715955030984917,0.2790503797235227
5.830815733152256e-12,4.870894403818219e-07,-0.013555494959291798
2.6418535800172424e-14,1.2573489014363311e-08,-0.0052384948173805805
0.00044922261758750917,0.0979391141059496,-0.02025920158179191
5.113080856220376e-05,0.22797115168294496,0.13187530683045676
8.783370724210096e-08,0.22819999819323272,0.05319535045648655
0.004203280676791396,0.0010574930646319808,-0.07418037510161972
0.5641771495554786,1.1237371036740127,0.4698741603703104
2.9057094285080506e-12,0.018976788520225284,-0.005913384205450444
0.0019541701069954284,0.514261516788099,0.28320570719656113
0.5829838549103602,1.3082272511103359,0.5743636778722743
0.030161294829688667,0.8089137299391965,0.41872045772017585
0.33868913807108364,0.8961592261095127,0.41104069912103824
1.748886049264934e-19,0.0023086271911090233,-0.0021526942348642415
2.2725687006032666e-06,0.00071005811062936,-0.032351254127383024
0.1786936892743078,0.05539452805460452,-0.18622427042385128
0.02349617185101891,0.11547762839663962,-0.12471920074916333
0.4915736259061627,0.1417799158206582,-0.18662294392015932
1.5605903657950592e-11,3.5266374620776306e-06,-0.008382100268039488
1.4468029704779346e-05,0.07895870181473309,0.02079726401558441
0.005333820131900974,0.043360311078631676,-0.149636976204475
0.2734677710887287,0.07832802424740956,-0.1881453584016422
6.384877031099962e-18,0.00453347098728901,-0.002612886503871369
4.0815403098349265e-06,0.1785713641520224,0.013284766745857504
0.0016153096051155474,0.2347151919501957,0.08074709406188425
4.1693681071572463e-13,1.1433611823275228e-07,-0.006479837412127409
4.284381717601526e-06,0.21051065729131832,0.1337459953626149
5.7568451428911805e-05,0.00034027780388847363,-0.036477308681465065
0.3334453462890208,0.07620582393516054,-0.1447485424109688
2.387145888317464e-08,4.805225837571825e-05,-0.04380933808787287
1.4170937390216661e-16,0.007496874681086662,-0.0022289334185988867
3.233848600065915e-08,2.6056877980535746e-05,-0.049421173902224655
0.11548843627037275,1.0907679161446397,0.5439609582651492
6.180989594338803e-11,5.366904840372072e-06,-0.014916177887874508
4.2973918976010866e-14,0.02533784340683155,0.0009729105417832142
0.009250447437677538,0.5117488958081299,0.2956316124158864
0.007098413179714248,0.008427905637666943,-0.09765791864865173
7.897033839495175e-06,0.49435937206271185,0.15420041664383538
0.08639137693237423,0.32251396075096245,0.0764309930279658
0.0001107323088192352,0.22690541573475626,0.13241561561022128
8.676481885706431e-12,3.351263363206739e-08,-0.022839273827029567
